"No.","Time","Source","Destination","Protocol","Length","Info"
"4429","159.872568","192.168.0.2","63.172.237.106","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4430","159.872724","192.168.0.2","109.223.170.110","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4431","159.872868","192.168.0.2","74.153.85.248","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4432","159.873023","192.168.0.2","12.147.143.40","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4433","159.873180","192.168.0.2","53.4.32.127","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4434","159.873343","192.168.0.2","188.233.40.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4435","159.873496","192.168.0.2","117.86.114.49","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4436","159.873649","192.168.0.2","64.4.239.187","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4437","159.873818","192.168.0.2","80.161.28.29","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4438","159.874038","192.168.0.2","198.142.184.26","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4439","159.874462","192.168.0.2","170.67.253.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4440","159.874885","192.168.0.2","135.13.195.105","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4441","159.875209","192.168.0.2","197.233.167.131","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4442","159.875525","192.168.0.2","165.190.222.222","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4443","159.875846","192.168.0.2","105.62.125.131","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4444","159.876207","192.168.0.2","221.146.99.19","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4445","159.876579","192.168.0.2","167.55.137.61","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4446","159.876934","192.168.0.2","90.237.153.112","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4447","159.877290","192.168.0.2","38.59.12.88","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4448","159.877665","192.168.0.2","103.94.7.207","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4449","159.878032","192.168.0.2","134.15.49.47","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4450","159.878380","192.168.0.2","68.108.188.112","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4451","159.878708","192.168.0.2","130.167.155.225","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4452","159.879024","192.168.0.2","174.93.123.44","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4453","159.879313","192.168.0.2","17.191.182.216","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4454","159.879597","192.168.0.2","53.41.43.39","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4455","159.879879","192.168.0.2","46.74.49.195","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4456","159.880217","192.168.0.2","197.199.175.48","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4457","159.880553","192.168.0.2","142.200.157.70","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4458","159.880871","192.168.0.2","129.160.207.116","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4459","159.881188","192.168.0.2","37.108.68.237","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4460","159.881504","192.168.0.2","186.180.118.96","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4461","159.881864","192.168.0.2","23.168.112.132","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4462","159.882247","192.168.0.2","107.149.216.158","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4463","159.882415","192.168.0.2","32.213.231.11","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4464","159.882605","192.168.0.2","84.167.244.235","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4465","159.882777","192.168.0.2","121.66.71.99","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4466","159.882918","192.168.0.2","155.100.61.116","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4467","159.883115","192.168.0.2","170.129.38.157","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4468","159.883260","192.168.0.2","167.133.158.213","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4469","159.883409","192.168.0.2","118.222.151.226","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4470","159.883573","192.168.0.2","196.132.68.170","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4471","159.883712","192.168.0.2","152.244.36.202","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4472","159.883847","192.168.0.2","63.66.170.201","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4473","159.884003","192.168.0.2","106.111.117.54","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4474","159.884236","192.168.0.2","139.153.5.195","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4475","159.884642","192.168.0.2","13.41.44.48","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4476","159.884996","192.168.0.2","175.197.66.42","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4477","159.885317","192.168.0.2","98.174.143.144","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4478","159.885625","192.168.0.2","193.51.241.79","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4479","159.885968","192.168.0.2","115.20.108.211","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4480","159.886311","192.168.0.2","138.46.112.125","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4481","159.886679","192.168.0.2","191.46.131.193","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4482","159.887037","192.168.0.2","48.59.86.2","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4483","159.887330","192.168.0.2","85.244.196.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4484","159.887603","192.168.0.2","64.53.247.197","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4485","159.887902","192.168.0.2","151.218.226.151","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4486","159.888299","192.168.0.2","54.199.212.125","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4487","159.888641","192.168.0.2","47.228.192.137","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4488","159.889036","192.168.0.2","208.162.212.254","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4489","159.889367","192.168.0.2","200.110.192.241","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4490","159.889680","192.168.0.2","171.158.230.35","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4491","159.890017","192.168.0.2","139.175.33.173","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4492","159.890331","192.168.0.2","179.47.154.220","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4493","159.890626","192.168.0.2","164.62.144.10","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4494","159.890913","192.168.0.2","17.97.197.59","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4495","159.891214","192.168.0.2","195.74.140.118","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4496","159.891492","192.168.0.2","167.65.143.41","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4497","159.891774","192.168.0.2","114.215.82.123","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4498","159.892059","192.168.0.2","198.172.168.165","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4499","160.011685","211.233.18.156","192.168.0.2","TCP","54","23  >  53468 [FIN, PSH, ACK] Seq=101 Ack=53 Win=4076 Len=0"
"4500","160.012727","192.168.0.2","211.233.18.156","TCP","54","53468  >  23 [FIN, ACK] Seq=53 Ack=102 Win=29200 Len=0"
"4501","160.013117","192.168.0.2","211.233.18.156","TCP","74","53486  >  23 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=44597 TSecr=0 WS=16"
"4502","160.086559","179.108.93.86","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4503","160.163201","114.215.82.123","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4504","160.223773","211.233.18.156","192.168.0.2","TCP","54","23  >  53468 [ACK] Seq=102 Ack=54 Win=4076 Len=0"
"4505","160.229984","211.233.18.156","192.168.0.2","TCP","62","23  >  53486 [SYN, ACK] Seq=0 Ack=1 Win=4128 Len=0 MSS=536"
"4506","160.230578","192.168.0.2","211.233.18.156","TCP","54","53486  >  23 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"4507","160.451260","211.233.18.156","192.168.0.2","TELNET","66","Telnet Data ..."
"4508","160.451799","192.168.0.2","211.233.18.156","TCP","54","53486  >  23 [ACK] Seq=1 Ack=13 Win=29200 Len=0"
"4509","160.452970","192.168.0.2","211.233.18.156","TELNET","57","Telnet Data ..."
"4510","160.458108","211.233.18.156","192.168.0.2","TELNET","96","Telnet Data ..."
"4511","160.494596","192.168.0.2","211.233.18.156","TCP","54","53486  >  23 [ACK] Seq=4 Ack=55 Win=29200 Len=0"
"4512","160.705079","186.180.118.96","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4513","160.866676","211.233.18.156","192.168.0.2","TCP","54","23  >  53486 [ACK] Seq=55 Ack=4 Win=4125 Len=0"
"4514","160.867144","192.168.0.2","211.233.18.156","TELNET","78","Telnet Data ..."
"4515","161.024819","75.230.245.120","192.168.0.2","TCP","54","23  >  16946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"4516","161.083266","211.233.18.156","192.168.0.2","TELNET","57","Telnet Data ..."
"4517","161.083762","192.168.0.2","211.233.18.156","TCP","54","53486  >  23 [ACK] Seq=28 Ack=58 Win=29200 Len=0"
"4518","161.084289","192.168.0.2","138.106.178.39","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4519","161.084600","192.168.0.2","117.147.152.114","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4520","161.084799","192.168.0.2","74.64.252.132","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4521","161.084974","192.168.0.2","106.148.47.80","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4522","161.085140","192.168.0.2","197.7.132.173","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4523","161.085303","192.168.0.2","52.7.221.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4524","161.085461","192.168.0.2","132.109.81.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4525","161.085691","192.168.0.2","61.252.179.43","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4526","161.085853","192.168.0.2","157.79.146.26","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4527","161.086008","192.168.0.2","208.229.230.189","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4528","161.086128","211.233.18.156","192.168.0.2","TELNET","66","Telnet Data ..."
"4529","161.086202","192.168.0.2","45.93.82.168","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4530","161.086414","192.168.0.2","168.141.10.46","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4531","161.086618","192.168.0.2","63.63.191.148","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4532","161.086772","192.168.0.2","202.77.233.80","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4533","161.086944","192.168.0.2","42.207.26.254","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4534","161.087096","192.168.0.2","161.82.247.176","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4535","161.087240","192.168.0.2","172.118.27.79","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4536","161.087384","192.168.0.2","77.80.246.166","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4537","161.087534","192.168.0.2","135.191.11.166","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4538","161.087684","192.168.0.2","83.65.250.109","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4539","161.087827","192.168.0.2","161.197.118.44","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4540","161.087982","192.168.0.2","176.217.26.58","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4541","161.088416","192.168.0.2","211.233.18.156","TCP","54","53486  >  23 [ACK] Seq=28 Ack=70 Win=29200 Len=0"
"4542","161.088775","192.168.0.2","13.144.217.162","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4543","161.089104","192.168.0.2","91.42.153.100","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4544","161.089508","192.168.0.2","192.150.69.242","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4545","161.089851","192.168.0.2","66.249.198.17","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4546","161.090175","192.168.0.2","95.139.158.141","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4547","161.090560","192.168.0.2","186.117.227.56","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4548","161.090867","192.168.0.2","148.61.204.28","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4549","161.091164","192.168.0.2","208.88.164.109","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4550","161.091455","192.168.0.2","204.143.81.249","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4551","161.091728","192.168.0.2","187.38.102.181","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4552","161.092001","192.168.0.2","97.230.199.37","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4553","161.092321","192.168.0.2","83.88.226.7","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4554","161.092494","192.168.0.2","1.14.74.164","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4555","161.092669","192.168.0.2","1.144.77.157","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4556","161.092813","192.168.0.2","75.210.163.247","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4557","161.092950","192.168.0.2","161.115.160.77","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4558","161.093092","192.168.0.2","41.63.8.200","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4559","161.093240","192.168.0.2","152.10.55.219","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4560","161.093364","192.168.0.2","170.94.60.247","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4561","161.093492","192.168.0.2","144.146.157.123","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4562","161.093635","192.168.0.2","147.55.19.233","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4563","161.093769","192.168.0.2","118.83.179.159","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4564","161.093924","192.168.0.2","178.28.155.233","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4565","161.094078","192.168.0.2","190.135.161.50","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4566","161.094372","192.168.0.2","128.181.84.85","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4567","161.095303","192.168.0.2","96.217.74.49","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4568","161.095621","192.168.0.2","20.98.190.127","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4569","161.095911","192.168.0.2","173.210.100.86","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4570","161.096278","192.168.0.2","194.127.127.177","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4571","161.096622","192.168.0.2","212.141.204.46","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4572","161.096936","192.168.0.2","40.64.9.61","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4573","161.097245","192.168.0.2","162.122.221.66","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4574","161.097557","192.168.0.2","49.143.43.21","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4575","161.097897","192.168.0.2","85.88.130.74","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4576","161.098265","192.168.0.2","186.32.193.35","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4577","161.098570","192.168.0.2","89.13.5.218","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4578","161.098852","192.168.0.2","124.130.230.117","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4579","161.099130","192.168.0.2","118.187.80.68","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4580","161.099404","192.168.0.2","92.175.48.157","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4581","161.099691","192.168.0.2","121.171.109.2","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4582","161.099989","192.168.0.2","167.152.88.231","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4583","161.100347","192.168.0.2","166.93.71.114","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4584","161.100711","192.168.0.2","168.71.74.250","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4585","161.101043","192.168.0.2","58.40.3.95","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4586","161.101336","192.168.0.2","189.70.94.141","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4587","161.101645","192.168.0.2","216.173.27.111","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4588","161.101935","192.168.0.2","94.7.169.130","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4589","161.102239","192.168.0.2","153.77.30.136","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4590","161.102386","192.168.0.2","122.138.6.184","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4591","161.102516","192.168.0.2","2.190.98.191","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4592","161.102638","192.168.0.2","91.246.65.154","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4593","161.102760","192.168.0.2","63.208.70.164","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4594","161.102948","192.168.0.2","158.75.67.223","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4595","161.103147","192.168.0.2","50.139.69.210","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4596","161.103277","192.168.0.2","140.205.75.212","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4597","161.103401","192.168.0.2","78.122.149.28","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4598","161.103524","192.168.0.2","70.101.138.242","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4599","161.103660","192.168.0.2","104.68.45.254","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4600","161.103784","192.168.0.2","12.101.79.24","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4601","161.103903","192.168.0.2","84.91.19.224","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4602","161.104025","192.168.0.2","196.72.24.162","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4603","161.104445","192.168.0.2","50.54.144.189","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4604","161.104834","192.168.0.2","92.231.169.231","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4605","161.105161","192.168.0.2","134.111.171.4","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4606","161.105483","192.168.0.2","58.178.54.149","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4607","161.105820","192.168.0.2","192.42.255.69","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4608","161.106123","192.168.0.2","152.165.245.150","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4609","161.106384","192.168.0.2","158.109.29.123","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4610","161.106640","192.168.0.2","36.151.160.15","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4611","161.106887","192.168.0.2","178.111.47.180","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4612","161.107214","192.168.0.2","116.72.48.154","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4613","161.107474","192.168.0.2","194.223.10.5","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4614","161.107725","192.168.0.2","177.60.99.155","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4615","161.107995","192.168.0.2","213.67.124.185","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4616","161.108303","192.168.0.2","133.12.12.253","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4617","161.108585","192.168.0.2","125.9.243.151","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4618","161.108887","192.168.0.2","83.248.187.52","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4619","161.109169","192.168.0.2","79.255.144.163","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4620","161.109525","192.168.0.2","77.196.158.148","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4621","161.109914","192.168.0.2","118.59.125.56","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4622","161.110290","192.168.0.2","62.225.131.204","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4623","161.110584","192.168.0.2","152.26.38.155","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4624","161.110860","192.168.0.2","40.131.6.32","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4625","161.111133","192.168.0.2","216.93.2.63","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4626","161.111405","192.168.0.2","179.4.84.96","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4627","161.111676","192.168.0.2","99.22.248.39","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4628","161.111964","192.168.0.2","94.251.128.199","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4629","161.112291","192.168.0.2","129.97.144.198","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4630","161.112463","192.168.0.2","12.10.0.137","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4631","161.112642","192.168.0.2","72.165.35.12","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
"4632","161.112789","192.168.0.2","52.135.104.30","TCP","54","16946  >  23 [SYN] Seq=0 Win=32010 Len=0"
